datetime_nano,price,direction
2022-07-01 11:15:00,6461.6,buy
2022-07-01 11:21:00,6443.0,sell
2022-07-01 13:08:00,6424.0,buy
2022-07-01 13:12:00,6428.0,sell
2022-07-01 13:22:00,6418.0,buy
2022-07-01 13:24:00,6413.0,sell
2022-07-01 13:31:00,6422.2,buy
2022-07-01 13:39:00,6421.0,sell
2022-07-01 13:47:00,6429.2,buy
2022-07-01 13:51:00,6407.4,sell
2022-07-01 13:58:00,6414.0,buy
2022-07-01 14:08:00,6420.4,sell
2022-07-01 14:10:00,6426.4,buy
2022-07-01 14:18:00,6420.6,sell
2022-07-01 14:28:00,6421.4,buy
2022-07-01 14:32:00,6417.0,sell
2022-07-01 14:45:00,6412.8,buy
2022-07-01 14:54:00,6411.0,sell
2022-07-04 09:39:00,6394.6,buy
2022-07-04 10:17:00,6451.0,sell
2022-07-04 10:34:00,6437.2,buy
2022-07-04 10:36:00,6443.0,sell
2022-07-04 10:40:00,6453.4,buy
2022-07-04 10:46:00,6436.2,sell
2022-07-04 10:51:00,6453.8,buy
2022-07-04 11:10:00,6458.8,sell
2022-07-04 11:15:00,6467.4,buy
2022-07-04 11:24:00,6462.4,sell
2022-07-04 13:00:00,6474.6,buy
2022-07-04 13:11:00,6471.6,sell
2022-07-04 13:21:00,6482.8,buy
2022-07-04 13:39:00,6485.2,sell
2022-07-04 13:40:00,6489.2,buy
2022-07-04 13:41:00,6486.6,sell
2022-07-04 13:44:00,6490.8,buy
2022-07-04 13:51:00,6481.4,sell
2022-07-04 13:57:00,6487.8,buy
2022-07-04 13:59:00,6475.6,sell
2022-07-04 14:04:00,6492.0,buy
2022-07-04 14:16:00,6489.0,sell
2022-07-04 14:34:00,6475.0,buy
2022-07-04 14:35:00,6478.4,sell
2022-07-04 14:38:00,6484.4,buy
2022-07-04 14:54:00,6487.6,sell
2022-07-05 09:30:00,6524.0,buy
2022-07-05 09:38:00,6515.0,sell
2022-07-05 09:58:00,6501.8,buy
2022-07-05 10:02:00,6487.8,sell
2022-07-05 10:11:00,6487.6,buy
2022-07-05 10:23:00,6486.0,sell
2022-07-05 10:46:00,6463.6,buy
2022-07-05 10:48:00,6461.0,sell
2022-07-05 10:53:00,6471.0,buy
2022-07-05 10:58:00,6462.4,sell
2022-07-05 11:18:00,6447.0,buy
2022-07-05 13:07:00,6469.4,sell
2022-07-05 13:49:00,6419.6,buy
2022-07-05 13:52:00,6404.2,sell
2022-07-05 13:59:00,6404.2,buy
2022-07-05 14:00:00,6413.2,sell
2022-07-05 14:03:00,6421.2,buy
2022-07-05 14:20:00,6434.0,sell
2022-07-05 14:29:00,6450.0,buy
2022-07-05 14:38:00,6453.0,sell
2022-07-05 14:44:00,6459.0,buy
2022-07-05 14:57:00,6476.0,sell
2022-07-06 09:43:00,6449.8,buy
2022-07-06 09:58:00,6450.4,sell
2022-07-06 10:05:00,6456.2,buy
2022-07-06 10:07:00,6444.2,sell
2022-07-06 10:17:00,6439.4,buy
2022-07-06 10:24:00,6427.4,sell
2022-07-06 10:33:00,6431.2,buy
2022-07-06 10:41:00,6415.6,sell
2022-07-06 10:59:00,6410.6,buy
2022-07-06 11:03:00,6387.8,sell
2022-07-06 11:06:00,6418.8,buy
2022-07-06 11:11:00,6396.2,sell
2022-07-06 11:16:00,6412.0,buy
2022-07-06 11:22:00,6395.2,sell
2022-07-06 13:01:00,6401.2,buy
2022-07-06 13:05:00,6382.4,sell
2022-07-06 13:10:00,6407.6,buy
2022-07-06 13:18:00,6408.6,sell
2022-07-06 13:39:00,6384.4,buy
2022-07-06 13:50:00,6389.6,sell
2022-07-06 14:07:00,6363.8,buy
2022-07-06 14:10:00,6357.6,sell
2022-07-06 14:18:00,6365.2,buy
2022-07-06 14:22:00,6356.0,sell
2022-07-06 14:31:00,6353.8,buy
2022-07-06 14:51:00,6400.8,sell
2022-07-06 14:55:00,6400.8,buy
2022-07-07 09:30:00,6393.2,sell
2022-07-07 09:41:00,6401.6,buy
2022-07-07 09:47:00,6376.8,sell
2022-07-07 09:53:00,6391.4,buy
2022-07-07 09:58:00,6385.2,sell
2022-07-07 10:00:00,6401.4,buy
2022-07-07 10:12:00,6396.4,sell
2022-07-07 10:16:00,6418.0,buy
2022-07-07 10:25:00,6410.2,sell
2022-07-07 10:31:00,6417.0,buy
2022-07-07 10:56:00,6428.8,sell
2022-07-07 11:02:00,6435.4,buy
2022-07-07 11:06:00,6425.2,sell
2022-07-07 11:11:00,6435.2,buy
2022-07-07 13:05:00,6469.6,sell
2022-07-07 13:17:00,6464.2,buy
2022-07-07 13:19:00,6460.0,sell
2022-07-07 13:20:00,6458.8,buy
2022-07-07 13:21:00,6457.6,sell
2022-07-07 13:31:00,6454.8,buy
2022-07-07 13:39:00,6441.6,sell
2022-07-07 13:48:00,6442.2,buy
2022-07-07 14:01:00,6442.2,sell
2022-07-07 14:22:00,6425.6,buy
2022-07-07 14:35:00,6436.0,sell
2022-07-07 14:38:00,6433.0,buy
2022-07-07 14:39:00,6429.4,sell
2022-07-07 14:44:00,6436.0,buy
2022-07-07 14:48:00,6434.2,sell
2022-07-08 09:30:00,6460.8,buy
2022-07-08 09:44:00,6453.0,sell
2022-07-08 09:52:00,6460.0,buy
2022-07-08 09:55:00,6450.8,sell
2022-07-08 09:56:00,6450.2,buy
2022-07-08 09:57:00,6446.2,sell
2022-07-08 10:16:00,6426.2,buy
2022-07-08 10:35:00,6428.2,sell
2022-07-08 10:42:00,6424.2,buy
2022-07-08 10:43:00,6421.4,sell
2022-07-08 10:54:00,6425.4,buy
2022-07-08 11:00:00,6416.8,sell
2022-07-08 11:08:00,6422.6,buy
2022-07-08 11:21:00,6437.8,sell
2022-07-08 13:35:00,6409.6,buy
2022-07-08 13:36:00,6411.8,sell
2022-07-08 13:48:00,6397.8,buy
2022-07-08 13:55:00,6394.8,sell
2022-07-08 14:00:00,6410.8,buy
2022-07-08 14:12:00,6411.8,sell
2022-07-08 14:18:00,6420.4,buy
2022-07-08 14:23:00,6398.6,sell
2022-07-08 14:35:00,6399.4,buy
2022-07-08 14:50:00,6390.2,sell
2022-07-11 09:40:00,6357.6,buy
2022-07-11 09:44:00,6345.4,sell
2022-07-11 10:07:00,6303.2,buy
2022-07-11 10:18:00,6300.4,sell
2022-07-11 10:25:00,6306.6,buy
2022-07-11 10:30:00,6299.2,sell
2022-07-11 10:39:00,6300.8,buy
2022-07-11 10:45:00,6299.8,sell
2022-07-11 11:02:00,6293.0,buy
2022-07-11 11:11:00,6283.8,sell
2022-07-11 11:24:00,6282.6,buy
2022-07-11 13:02:00,6274.0,sell
2022-07-11 13:06:00,6302.6,buy
2022-07-11 13:12:00,6283.0,sell
2022-07-11 13:38:00,6267.8,buy
2022-07-11 13:49:00,6274.4,sell
2022-07-11 14:01:00,6271.6,buy
2022-07-11 14:10:00,6268.0,sell
2022-07-11 14:15:00,6271.6,buy
2022-07-11 14:20:00,6267.0,sell
2022-07-11 14:24:00,6282.2,buy
2022-07-11 14:43:00,6303.2,sell
2022-07-11 14:49:00,6306.6,buy
2022-07-11 14:56:00,6307.0,sell
2022-07-12 09:55:00,6285.6,buy
2022-07-12 10:14:00,6320.2,sell
2022-07-12 10:27:00,6305.4,buy
2022-07-12 10:28:00,6303.2,sell
2022-07-12 10:33:00,6311.8,buy
2022-07-12 10:38:00,6300.2,sell
2022-07-12 10:57:00,6288.8,buy
2022-07-12 11:03:00,6274.0,sell
2022-07-12 11:12:00,6274.0,buy
2022-07-12 11:15:00,6264.4,sell
2022-07-12 13:05:00,6257.4,buy
2022-07-12 13:17:00,6255.6,sell
2022-07-12 13:22:00,6275.0,buy
2022-07-12 13:32:00,6273.6,sell
2022-07-12 13:46:00,6261.4,buy
2022-07-12 13:48:00,6260.4,sell
2022-07-12 14:16:00,6243.6,buy
2022-07-12 14:27:00,6255.2,sell
2022-07-12 14:40:00,6230.0,buy
2022-07-12 14:46:00,6220.8,sell
2022-07-12 14:50:00,6232.2,buy
2022-07-12 14:56:00,6222.6,sell
2022-07-13 09:30:00,6241.8,buy
2022-07-13 09:44:00,6234.8,sell
2022-07-13 09:50:00,6247.0,buy
2022-07-13 09:54:00,6227.2,sell
2022-07-13 10:02:00,6231.6,buy
2022-07-13 10:04:00,6224.6,sell
2022-07-13 10:22:00,6212.2,buy
2022-07-13 10:25:00,6203.0,sell
2022-07-13 10:30:00,6227.8,buy
2022-07-13 10:40:00,6229.0,sell
2022-07-13 10:47:00,6234.8,buy
2022-07-13 10:55:00,6235.6,sell
2022-07-13 10:57:00,6242.6,buy
2022-07-13 11:05:00,6235.0,sell
2022-07-13 11:10:00,6248.4,buy
2022-07-13 13:00:00,6259.8,sell
2022-07-13 13:04:00,6264.0,buy
2022-07-13 13:13:00,6253.6,sell
2022-07-13 13:36:00,6247.6,buy
2022-07-13 13:42:00,6240.6,sell
2022-07-13 13:47:00,6248.8,buy
2022-07-13 14:01:00,6250.8,sell
2022-07-13 14:21:00,6232.8,buy
2022-07-13 14:35:00,6230.8,sell
2022-07-13 14:39:00,6240.6,buy
2022-07-13 14:53:00,6249.2,sell
2022-07-14 09:39:00,6216.2,buy
2022-07-14 09:54:00,6222.0,sell
2022-07-14 09:58:00,6238.8,buy
2022-07-14 10:15:00,6249.2,sell
2022-07-14 10:17:00,6253.8,buy
2022-07-14 10:49:00,6271.6,sell
2022-07-14 10:57:00,6276.6,buy
2022-07-14 11:09:00,6280.6,sell
2022-07-14 11:14:00,6294.0,buy
2022-07-14 11:20:00,6292.2,sell
2022-07-14 11:24:00,6290.2,buy
2022-07-14 11:29:00,6290.8,sell
2022-07-14 13:01:00,6293.2,buy
2022-07-14 13:04:00,6284.2,sell
2022-07-14 13:16:00,6287.8,buy
2022-07-14 13:21:00,6277.8,sell
2022-07-14 13:37:00,6275.0,buy
2022-07-14 13:43:00,6264.2,sell
2022-07-14 13:53:00,6261.2,buy
2022-07-14 14:03:00,6258.8,sell
2022-07-14 14:10:00,6259.2,buy
2022-07-14 14:19:00,6257.8,sell
2022-07-14 14:31:00,6258.8,buy
2022-07-14 14:34:00,6251.0,sell
2022-07-14 14:35:00,6254.2,buy
2022-07-14 14:36:00,6255.4,sell
2022-07-14 14:38:00,6259.0,buy
2022-07-14 14:51:00,6256.4,sell
2022-07-14 14:58:00,6263.0,buy
2022-07-15 09:33:00,6252.4,sell
2022-07-15 09:46:00,6245.0,buy
2022-07-15 10:06:00,6274.0,sell
2022-07-15 10:10:00,6271.4,buy
2022-07-15 10:11:00,6271.0,sell
2022-07-15 10:19:00,6276.6,buy
2022-07-15 10:37:00,6280.4,sell
2022-07-15 10:44:00,6289.0,buy
2022-07-15 10:49:00,6268.6,sell
2022-07-15 10:57:00,6273.6,buy
2022-07-15 11:03:00,6259.0,sell
2022-07-15 11:24:00,6248.6,buy
2022-07-15 13:02:00,6250.6,sell
2022-07-15 13:21:00,6237.8,buy
2022-07-15 13:27:00,6234.8,sell
2022-07-15 13:50:00,6220.6,buy
2022-07-15 13:59:00,6216.8,sell
2022-07-15 14:14:00,6211.4,buy
2022-07-15 14:21:00,6207.4,sell
2022-07-15 14:31:00,6207.6,buy
2022-07-15 14:37:00,6199.2,sell
2022-07-18 09:30:00,6174.8,buy
2022-07-18 09:39:00,6161.8,sell
2022-07-18 09:44:00,6174.6,buy
2022-07-18 10:01:00,6198.6,sell
2022-07-18 10:22:00,6185.0,buy
2022-07-18 10:30:00,6181.4,sell
2022-07-18 10:34:00,6192.4,buy
2022-07-18 10:51:00,6233.8,sell
2022-07-18 10:52:00,6235.8,buy
2022-07-18 11:01:00,6237.8,sell
2022-07-18 11:06:00,6243.0,buy
2022-07-18 11:20:00,6250.8,sell
2022-07-18 11:22:00,6266.0,buy
2022-07-18 13:05:00,6275.4,sell
2022-07-18 13:15:00,6279.0,buy
2022-07-18 13:21:00,6270.0,sell
2022-07-18 13:27:00,6278.4,buy
2022-07-18 13:33:00,6266.8,sell
2022-07-18 13:41:00,6271.8,buy
2022-07-18 13:54:00,6283.0,sell
2022-07-18 13:59:00,6282.4,buy
2022-07-18 14:00:00,6280.8,sell
2022-07-18 14:19:00,6265.8,buy
2022-07-18 14:22:00,6265.4,sell
2022-07-18 14:26:00,6272.0,buy
2022-07-18 14:33:00,6265.6,sell
2022-07-18 14:41:00,6267.6,buy
2022-07-18 14:53:00,6271.8,sell
2022-07-19 09:33:00,6273.8,buy
2022-07-19 09:48:00,6271.2,sell
2022-07-19 09:55:00,6275.0,buy
2022-07-19 10:01:00,6265.8,sell
2022-07-19 10:07:00,6284.8,buy
2022-07-19 10:21:00,6295.0,sell
2022-07-19 10:36:00,6285.8,buy
2022-07-19 10:46:00,6293.8,sell
2022-07-19 11:00:00,6274.8,buy
2022-07-19 11:13:00,6283.8,sell
2022-07-19 13:13:00,6254.8,buy
2022-07-19 13:19:00,6248.6,sell
2022-07-19 13:34:00,6257.2,buy
2022-07-19 14:00:00,6274.6,sell
2022-07-19 14:09:00,6282.8,buy
2022-07-19 14:36:00,6292.0,sell
2022-07-19 14:45:00,6296.4,buy
2022-07-19 14:52:00,6292.0,sell
2022-07-20 09:30:00,6319.4,buy
2022-07-20 09:49:00,6356.0,sell
2022-07-20 10:01:00,6359.6,buy
2022-07-20 10:06:00,6351.2,sell
2022-07-20 10:13:00,6350.0,buy
2022-07-20 10:32:00,6364.8,sell
2022-07-20 10:38:00,6377.6,buy
2022-07-20 10:50:00,6377.4,sell
2022-07-20 11:16:00,6370.8,buy
2022-07-20 11:21:00,6372.2,sell
2022-07-20 11:23:00,6371.0,buy
2022-07-20 13:00:00,6368.0,sell
2022-07-20 13:06:00,6380.4,buy
2022-07-20 13:13:00,6371.4,sell
2022-07-20 13:25:00,6356.2,buy
2022-07-20 13:32:00,6349.8,sell
2022-07-20 13:38:00,6351.4,buy
2022-07-20 13:41:00,6344.8,sell
2022-07-20 13:47:00,6352.4,buy
2022-07-20 13:59:00,6351.6,sell
2022-07-20 14:05:00,6359.0,buy
2022-07-20 14:24:00,6365.4,sell
2022-07-20 14:27:00,6367.0,buy
2022-07-20 14:32:00,6364.2,sell
2022-07-20 14:42:00,6366.0,buy
2022-07-20 14:56:00,6370.4,sell
2022-07-21 09:37:00,6359.6,buy
2022-07-21 09:48:00,6362.4,sell
2022-07-21 10:05:00,6364.2,buy
2022-07-21 10:13:00,6360.6,sell
2022-07-21 10:25:00,6353.2,buy
2022-07-21 10:33:00,6349.4,sell
2022-07-21 10:38:00,6354.0,buy
2022-07-21 10:44:00,6345.6,sell
2022-07-21 10:57:00,6342.6,buy
2022-07-21 11:01:00,6341.2,sell
2022-07-21 11:03:00,6348.8,buy
2022-07-21 11:26:00,6361.0,sell
2022-07-21 13:13:00,6349.8,buy
2022-07-21 13:17:00,6345.2,sell
2022-07-21 13:23:00,6347.8,buy
2022-07-21 13:30:00,6345.4,sell
2022-07-21 13:39:00,6349.6,buy
2022-07-21 13:49:00,6353.0,sell
2022-07-21 13:56:00,6360.8,buy
2022-07-21 14:17:00,6365.8,sell
2022-07-21 14:40:00,6337.0,buy
2022-07-21 14:43:00,6327.0,sell
2022-07-22 09:30:00,6324.4,buy
2022-07-22 09:44:00,6326.0,sell
2022-07-22 09:58:00,6288.8,buy
2022-07-22 10:00:00,6295.6,sell
2022-07-22 10:05:00,6302.8,buy
2022-07-22 10:14:00,6299.2,sell
2022-07-22 10:20:00,6313.8,buy
2022-07-22 10:29:00,6311.6,sell
2022-07-22 10:56:00,6281.2,buy
2022-07-22 10:59:00,6267.2,sell
2022-07-22 11:05:00,6279.2,buy
2022-07-22 11:09:00,6269.2,sell
2022-07-22 13:04:00,6236.8,buy
2022-07-22 13:19:00,6243.8,sell
2022-07-22 13:40:00,6196.6,buy
2022-07-22 13:41:00,6187.0,sell
2022-07-22 13:50:00,6187.8,buy
2022-07-22 13:51:00,6182.8,sell
2022-07-22 13:58:00,6200.6,buy
2022-07-22 14:06:00,6193.4,sell
2022-07-22 14:14:00,6193.8,buy
2022-07-22 14:17:00,6185.6,sell
2022-07-22 14:21:00,6206.2,buy
2022-07-22 14:52:00,6248.0,sell
2022-07-25 09:34:00,6261.8,buy
2022-07-25 09:43:00,6252.6,sell
2022-07-25 10:03:00,6243.0,buy
2022-07-25 10:11:00,6229.2,sell
2022-07-25 10:22:00,6236.0,buy
2022-07-25 10:31:00,6240.8,sell
2022-07-25 10:44:00,6228.0,buy
2022-07-25 10:46:00,6215.2,sell
2022-07-25 10:54:00,6214.8,buy
2022-07-25 10:56:00,6221.6,sell
2022-07-25 10:58:00,6223.4,buy
2022-07-25 11:03:00,6213.0,sell
2022-07-25 11:25:00,6193.8,buy
2022-07-25 11:27:00,6178.6,sell
2022-07-25 13:06:00,6170.8,buy
2022-07-25 13:15:00,6165.4,sell
2022-07-25 13:35:00,6163.6,buy
2022-07-25 13:43:00,6164.0,sell
2022-07-25 13:59:00,6161.6,buy
2022-07-25 14:05:00,6160.8,sell
2022-07-25 14:06:00,6169.6,buy
2022-07-25 14:18:00,6171.6,sell
2022-07-25 14:34:00,6183.2,buy
2022-07-25 14:42:00,6182.8,sell
2022-07-25 14:53:00,6175.8,buy
2022-07-25 14:56:00,6172.6,sell
2022-07-26 09:31:00,6188.8,buy
2022-07-26 09:45:00,6185.4,sell
2022-07-26 09:48:00,6190.0,buy
2022-07-26 09:49:00,6182.2,sell
2022-07-26 09:50:00,6181.2,buy
2022-07-26 09:51:00,6176.6,sell
2022-07-26 09:58:00,6202.6,buy
2022-07-26 10:25:00,6250.2,sell
2022-07-26 10:26:00,6246.6,buy
2022-07-26 10:33:00,6241.0,sell
2022-07-26 10:39:00,6243.8,buy
2022-07-26 10:49:00,6257.4,sell
2022-07-26 10:52:00,6252.4,buy
2022-07-26 10:54:00,6254.0,sell
2022-07-26 11:07:00,6244.6,buy
2022-07-26 11:27:00,6280.6,sell
2022-07-26 13:06:00,6271.0,buy
2022-07-26 13:10:00,6272.0,sell
2022-07-26 13:27:00,6267.4,buy
2022-07-26 13:30:00,6244.0,sell
2022-07-26 13:40:00,6251.4,buy
2022-07-26 13:45:00,6242.2,sell
2022-07-26 13:53:00,6247.4,buy
2022-07-26 14:06:00,6245.4,sell
2022-07-26 14:13:00,6262.2,buy
2022-07-26 14:21:00,6255.0,sell
2022-07-26 14:29:00,6260.6,buy
2022-07-26 14:36:00,6263.6,sell
2022-07-26 14:37:00,6264.8,buy
2022-07-26 14:53:00,6264.4,sell
2022-07-26 14:59:00,6273.4,buy
2022-07-27 09:33:00,6268.4,sell
2022-07-27 09:49:00,6250.0,buy
2022-07-27 10:05:00,6255.4,sell
2022-07-27 10:10:00,6271.6,buy
2022-07-27 10:30:00,6285.6,sell
2022-07-27 10:53:00,6278.0,buy
2022-07-27 11:01:00,6280.0,sell
2022-07-27 11:03:00,6284.8,buy
2022-07-27 11:12:00,6285.8,sell
2022-07-27 11:17:00,6289.8,buy
2022-07-27 11:23:00,6283.0,sell
2022-07-27 13:08:00,6285.0,buy
2022-07-27 13:16:00,6280.4,sell
2022-07-27 13:28:00,6274.8,buy
2022-07-27 13:47:00,6299.2,sell
2022-07-27 13:56:00,6305.0,buy
2022-07-27 14:10:00,6306.6,sell
2022-07-27 14:17:00,6307.4,buy
2022-07-27 14:27:00,6304.6,sell
2022-07-27 14:39:00,6287.8,buy
2022-07-27 14:41:00,6293.8,sell
2022-07-27 14:48:00,6292.8,buy
2022-07-28 09:38:00,6324.0,sell
2022-07-28 09:45:00,6324.6,buy
2022-07-28 09:53:00,6309.0,sell
2022-07-28 10:00:00,6323.4,buy
2022-07-28 10:05:00,6316.4,sell
2022-07-28 10:13:00,6319.2,buy
2022-07-28 10:32:00,6366.4,sell
2022-07-28 10:36:00,6366.6,buy
2022-07-28 10:37:00,6365.4,sell
2022-07-28 10:39:00,6371.6,buy
2022-07-28 10:44:00,6363.2,sell
2022-07-28 10:48:00,6374.8,buy
2022-07-28 10:55:00,6373.8,sell
2022-07-28 10:56:00,6378.6,buy
2022-07-28 10:57:00,6369.4,sell
2022-07-28 13:05:00,6331.0,buy
2022-07-28 13:09:00,6323.2,sell
2022-07-28 13:14:00,6325.4,buy
2022-07-28 13:16:00,6318.2,sell
2022-07-28 13:22:00,6327.0,buy
2022-07-28 13:45:00,6325.0,sell
2022-07-28 13:58:00,6332.4,buy
2022-07-28 14:01:00,6323.0,sell
2022-07-28 14:19:00,6315.4,buy
2022-07-28 14:22:00,6301.4,sell
2022-07-28 14:28:00,6311.6,buy
2022-07-28 14:38:00,6317.8,sell
2022-07-28 14:49:00,6311.0,buy
2022-07-28 14:50:00,6312.0,sell
2022-07-28 14:57:00,6309.6,buy
2022-07-28 14:59:00,6305.6,sell
2022-07-29 09:30:00,6329.6,buy
2022-07-29 09:41:00,6324.4,sell
2022-07-29 09:51:00,6334.6,buy
2022-07-29 10:03:00,6333.4,sell
2022-07-29 10:40:00,6295.4,buy
2022-07-29 10:45:00,6277.0,sell
2022-07-29 10:51:00,6289.4,buy
2022-07-29 10:55:00,6280.6,sell
2022-07-29 11:02:00,6292.2,buy
2022-07-29 11:09:00,6280.8,sell
2022-07-29 11:18:00,6277.6,buy
2022-07-29 11:19:00,6274.8,sell
2022-07-29 13:20:00,6265.8,buy
2022-07-29 13:30:00,6261.4,sell
2022-07-29 13:32:00,6283.4,buy
2022-07-29 13:40:00,6272.0,sell
2022-07-29 13:44:00,6294.2,buy
2022-07-29 13:51:00,6282.4,sell
2022-07-29 14:01:00,6275.2,buy
2022-07-29 14:04:00,6275.2,sell
2022-07-29 14:24:00,6264.0,buy
2022-07-29 14:31:00,6256.4,sell
2022-07-29 14:48:00,6259.4,buy
2022-07-29 14:59:00,6255.2,sell
2022-08-01 09:46:00,6223.2,buy
2022-08-01 09:48:00,6223.6,sell
2022-08-01 09:49:00,6224.4,buy
2022-08-01 10:05:00,6269.6,sell
2022-08-01 10:22:00,6245.0,buy
2022-08-01 10:35:00,6272.0,sell
2022-08-01 10:47:00,6269.8,buy
2022-08-01 11:06:00,6297.4,sell
2022-08-01 11:18:00,6305.2,buy
2022-08-01 11:27:00,6304.0,sell
2022-08-01 11:28:00,6303.8,buy
2022-08-01 13:01:00,6296.6,sell
2022-08-01 13:16:00,6285.0,buy
2022-08-01 13:33:00,6290.4,sell
2022-08-01 13:38:00,6304.8,buy
2022-08-01 13:46:00,6305.4,sell
2022-08-01 13:49:00,6305.6,buy
2022-08-01 13:58:00,6305.6,sell
2022-08-01 14:06:00,6313.0,buy
2022-08-01 14:13:00,6306.4,sell
2022-08-01 14:22:00,6310.6,buy
2022-08-01 14:27:00,6303.4,sell
2022-08-01 14:39:00,6308.0,buy
2022-08-01 14:48:00,6309.8,sell
2022-08-01 14:55:00,6312.6,buy
2022-08-02 09:30:00,6237.2,sell
2022-08-02 09:46:00,6179.0,buy
2022-08-02 09:51:00,6159.8,sell
2022-08-02 09:53:00,6167.8,buy
2022-08-02 10:05:00,6201.0,sell
2022-08-02 10:18:00,6189.0,buy
2022-08-02 10:22:00,6156.6,sell
2022-08-02 10:56:00,6109.0,buy
2022-08-02 11:17:00,6099.4,sell
2022-08-02 13:01:00,6113.6,buy
2022-08-02 13:12:00,6143.0,sell
2022-08-02 13:24:00,6154.0,buy
2022-08-02 13:30:00,6140.6,sell
2022-08-02 13:35:00,6155.6,buy
2022-08-02 13:41:00,6141.8,sell
2022-08-02 13:47:00,6148.2,buy
2022-08-02 14:24:00,6214.0,sell
2022-08-02 14:33:00,6206.8,buy
2022-08-02 14:35:00,6197.8,sell
2022-08-02 14:56:00,6158.8,buy
2022-08-03 09:40:00,6247.8,sell
2022-08-03 09:52:00,6243.6,buy
2022-08-03 09:56:00,6221.8,sell
2022-08-03 10:04:00,6221.0,buy
2022-08-03 10:12:00,6219.4,sell
2022-08-03 10:16:00,6240.2,buy
2022-08-03 10:22:00,6222.6,sell
2022-08-03 10:42:00,6205.6,buy
2022-08-03 10:47:00,6198.4,sell
2022-08-03 11:00:00,6199.2,buy
2022-08-03 11:06:00,6183.0,sell
2022-08-03 11:12:00,6190.6,buy
2022-08-03 11:18:00,6185.8,sell
2022-08-03 11:22:00,6205.4,buy
2022-08-03 11:29:00,6196.8,sell
2022-08-03 13:13:00,6199.2,buy
2022-08-03 13:27:00,6200.4,sell
2022-08-03 13:33:00,6215.6,buy
2022-08-03 13:40:00,6206.0,sell
2022-08-03 14:06:00,6178.8,buy
2022-08-03 14:08:00,6171.8,sell
2022-08-03 14:29:00,6143.0,buy
2022-08-03 14:30:00,6132.0,sell
2022-08-03 14:49:00,6096.0,buy
2022-08-04 09:37:00,6125.4,sell
2022-08-04 09:41:00,6136.0,buy
2022-08-04 09:50:00,6129.6,sell
2022-08-04 09:58:00,6124.2,buy
2022-08-04 10:02:00,6133.0,sell
2022-08-04 10:04:00,6139.8,buy
2022-08-04 10:20:00,6144.6,sell
2022-08-04 10:29:00,6141.8,buy
2022-08-04 10:35:00,6130.6,sell
2022-08-04 10:45:00,6128.6,buy
2022-08-04 10:49:00,6116.2,sell
2022-08-04 10:55:00,6126.0,buy
2022-08-04 11:03:00,6123.8,sell
2022-08-04 11:10:00,6128.6,buy
2022-08-04 11:16:00,6117.6,sell
2022-08-04 13:19:00,6060.0,buy
2022-08-04 13:30:00,6057.2,sell
2022-08-04 13:35:00,6089.0,buy
2022-08-04 13:48:00,6076.2,sell
2022-08-04 13:59:00,6081.4,buy
2022-08-04 14:14:00,6112.6,sell
2022-08-04 14:17:00,6111.6,buy
2022-08-04 14:20:00,6099.0,sell
2022-08-04 14:32:00,6098.2,buy
2022-08-04 14:33:00,6087.6,sell
2022-08-04 14:39:00,6102.2,buy
2022-08-05 09:49:00,6153.4,sell
2022-08-05 09:56:00,6167.2,buy
2022-08-05 10:03:00,6143.6,sell
2022-08-05 10:10:00,6158.0,buy
2022-08-05 10:19:00,6147.2,sell
2022-08-05 10:33:00,6153.4,buy
2022-08-05 10:40:00,6154.8,sell
2022-08-05 10:44:00,6155.4,buy
2022-08-05 10:49:00,6151.6,sell
2022-08-05 10:55:00,6152.2,buy
2022-08-05 11:00:00,6146.6,sell
2022-08-05 11:11:00,6160.6,buy
2022-08-05 11:22:00,6152.2,sell
2022-08-05 11:28:00,6166.4,buy
2022-08-05 13:06:00,6160.4,sell
2022-08-05 13:18:00,6145.8,buy
2022-08-05 13:29:00,6143.4,sell
2022-08-05 13:32:00,6151.6,buy
2022-08-05 13:38:00,6145.4,sell
2022-08-05 13:41:00,6158.0,buy
2022-08-05 14:22:00,6235.0,sell
2022-08-05 14:29:00,6244.4,buy
2022-08-05 14:43:00,6251.2,sell
2022-08-05 14:48:00,6256.4,buy
2022-08-05 14:56:00,6253.2,sell
2022-08-08 09:38:00,6254.0,buy
2022-08-08 09:59:00,6261.4,sell
2022-08-08 10:02:00,6273.6,buy
2022-08-08 10:07:00,6258.0,sell
2022-08-08 10:14:00,6271.0,buy
2022-08-08 10:23:00,6274.0,sell
2022-08-08 10:26:00,6274.8,buy
2022-08-08 10:31:00,6268.8,sell
2022-08-08 10:38:00,6269.0,buy
2022-08-08 10:40:00,6264.6,sell
2022-08-08 10:45:00,6277.6,buy
2022-08-08 11:06:00,6284.2,sell
2022-08-08 11:17:00,6280.0,buy
2022-08-08 13:00:00,6286.2,sell
2022-08-08 13:13:00,6290.0,buy
2022-08-08 13:23:00,6285.8,sell
2022-08-08 13:45:00,6275.0,buy
2022-08-08 13:55:00,6278.6,sell
2022-08-08 13:57:00,6279.4,buy
2022-08-08 14:01:00,6273.2,sell
2022-08-08 14:06:00,6279.6,buy
2022-08-08 14:31:00,6294.8,sell
2022-08-08 14:36:00,6299.2,buy
2022-08-08 14:43:00,6299.8,sell
2022-08-08 14:48:00,6302.8,buy
2022-08-08 14:51:00,6295.0,sell
